timestamp_utc,terminal_total_kw,active_container_count,avg_temperature_ambient,avg_temperature_setpoint,avg_temperature_return,avg_temperature_supply,std_temperature_setpoint,setpoint_min,setpoint_max,count_setpoint_frozen,count_setpoint_cold,count_setpoint_chilled,count_setpoint_warm,mixed_setpoint_pressure,count_stack_tier_1,count_stack_tier_2,count_stack_tier_3,count_size_20,count_size_40,count_size_45,avg_setpoint_tier_1,avg_setpoint_tier_2,avg_setpoint_tier_3,count_frozen_tier_1,count_frozen_tier_2,count_frozen_tier_3,count_warm_tier_1,count_warm_tier_2,count_warm_tier_3,top_tier_extreme_pressure,customer_unique_count,customer_hhi_top5,count_customer_top_1,count_customer_top_2,count_customer_top_3,count_customer_top_4,count_customer_top_5,count_hw_SCC6,count_hw_ML3,count_hw_Decos_family,count_hw_MP_family,count_hw_ML_other,count_hw_Other,is_observed_hour
2025-03-10T10:00:00Z,637.870916,395,6.375401,3.491392,3.841055,3.084114,15.201906,-30.0,25.0,99,0,85,211,52.883544,198,118,79,15,380,0,2.837879,2.039831,7.297468,52,34,13,98,59,54,0.16962,36,0.153014,137,0,68,15,16,163,112,91,26,3,0,1
2025-03-10T11:00:00Z,638.451488,390,8.027316,3.422051,3.714496,3.030791,15.174401,-30.0,25.0,98,0,85,207,52.015385,196,115,79,14,376,0,2.795408,2.127826,6.860759,51,33,14,96,58,53,0.171795,36,0.151617,134,0,68,15,16,159,110,91,27,3,0,1
2025-03-10T12:00:00Z,648.425562,387,9.449785,3.437984,3.81916,2.944608,15.177798,-30.0,25.0,97,0,85,205,51.382429,195,114,77,14,373,0,2.750256,2.041228,7.097403,51,33,13,95,57,52,0.167959,35,0.152001,133,0,68,14,16,158,107,92,27,3,0,1
2025-03-10T13:00:00Z,663.713712,383,10.042037,3.41906,3.82463,2.972802,15.166737,-30.0,25.0,96,0,85,202,50.631854,194,113,76,14,369,0,2.73866,2.253982,6.888158,51,32,13,95,57,50,0.164491,33,0.149814,130,0,68,14,16,154,106,93,27,3,0,1
2025-03-10T14:00:00Z,667.463094,384,10.69092,3.345052,3.62664,2.922058,15.216065,-30.0,25.0,97,0,85,202,51.026042,195,112,77,14,370,0,2.801538,2.140179,6.474026,51,32,14,96,56,50,0.166667,33,0.150804,131,0,68,14,16,154,107,93,27,3,0,1
2025-03-10T15:00:00Z,685.327259,382,11.358966,3.03534,3.389485,2.545484,15.359372,-30.0,25.0,100,0,84,198,51.832461,191,111,78,15,367,0,2.608901,1.961261,6.224359,51,32,15,93,55,50,0.170157,33,0.145103,127,0,68,14,15,150,110,93,26,3,0,1
2025-03-10T16:00:00Z,685.920264,385,11.320022,3.097403,3.409351,2.635736,15.305763,-30.0,25.0,100,0,84,201,52.207792,196,109,76,15,370,0,2.483673,1.73578,6.493421,53,32,14,96,53,49,0.163636,33,0.143006,126,0,70,14,15,149,110,95,27,4,0,1
2025-03-10T17:00:00Z,697.814899,393,10.5324,2.919847,3.242133,2.498936,15.28297,-30.0,25.0,103,0,89,201,52.679389,202,113,78,15,378,0,2.416337,1.426549,6.387179,55,34,14,98,54,49,0.160305,33,0.140312,125,0,75,14,15,150,111,98,30,4,0,1
2025-03-10T18:00:00Z,689.410468,394,9.640871,2.922589,3.170778,2.442107,15.26366,-30.0,25.0,103,0,90,201,52.545685,204,112,78,15,379,0,2.32402,1.6,6.387179,56,33,14,98,54,49,0.159898,33,0.140573,125,0,76,14,15,150,111,98,31,4,0,1
2025-03-10T19:00:00Z,686.819499,397,9.000756,3.094207,3.384055,2.656159,15.192299,-30.0,25.0,102,0,90,205,52.670025,203,113,78,16,381,0,2.443842,1.718584,6.387179,55,33,14,98,55,49,0.15869,33,0.139827,124,0,79,14,15,149,112,101,31,4,0,1
2025-03-10T20:00:00Z,696.542942,392,8.01994,3.065561,3.286118,2.616263,15.141837,-30.0,25.0,100,0,91,201,51.27551,201,112,78,17,375,0,2.466169,2.2125,5.887179,54,31,15,97,56,48,0.160714,33,0.136538,124,0,72,14,15,149,110,99,30,4,0,1
2025-03-10T21:00:00Z,698.043851,394,7.244124,3.117513,3.433354,2.677085,15.120859,-30.0,25.0,100,0,91,203,51.522843,202,112,78,17,377,0,2.44901,2.2125,5.887179,54,31,15,97,56,48,0.159898,33,0.13609,124,0,73,14,15,149,111,99,31,4,0,1
2025-03-10T22:00:00Z,707.130149,394,6.342733,3.117513,3.505368,2.718473,15.120859,-30.0,25.0,100,0,91,203,51.522843,203,112,79,17,377,0,2.502463,2.2125,5.981013,54,31,15,98,56,49,0.162437,33,0.13609,124,0,73,14,15,149,111,99,31,4,0,1
2025-03-10T23:00:00Z,647.823459,373,5.15555,3.870777,4.288315,3.579459,14.760344,-30.0,25.0,85,0,90,198,45.120643,192,106,75,16,357,0,3.153646,3.120755,6.766667,47,26,12,95,55,48,0.160858,33,0.145117,124,0,67,10,15,148,99,94,28,4,0,1
2025-03-11T00:00:00Z,629.321164,372,4.549306,3.87043,4.120094,3.538329,14.780168,-30.0,25.0,85,0,89,198,45.241935,192,106,74,15,357,0,3.153646,3.120755,6.804054,47,26,12,95,55,48,0.16129,33,0.145898,124,0,67,10,15,148,99,93,28,4,0,1
2025-03-11T01:00:00Z,604.319543,372,3.946729,3.87043,4.11427,3.537455,14.780168,-30.0,25.0,85,0,89,198,45.241935,192,106,74,15,357,0,3.153646,3.120755,6.804054,47,26,12,95,55,48,0.16129,33,0.145898,124,0,67,10,15,148,99,93,28,4,0,1
2025-03-11T02:00:00Z,648.168249,381,3.553937,3.461417,3.872638,3.241273,14.957453,-30.0,25.0,92,0,90,199,48.052493,200,107,74,15,366,0,2.5225,2.904673,6.804054,53,27,12,96,55,48,0.15748,33,0.140162,124,0,68,11,15,148,104,96,29,4,0,1
2025-03-11T03:00:00Z,681.409736,393,3.251675,3.115267,3.33433,2.697752,15.140019,-30.0,25.0,100,0,90,203,51.653944,203,112,78,16,377,0,2.502463,2.2125,6.00641,54,31,15,98,56,49,0.16285,33,0.136783,124,0,73,14,15,149,111,98,31,4,0,1
2025-03-11T04:00:00Z,623.700638,393,2.97746,3.115267,3.192239,2.698092,15.140019,-30.0,25.0,100,0,90,203,51.653944,203,112,78,16,377,0,2.502463,2.2125,6.00641,54,31,15,98,56,49,0.16285,33,0.136783,124,0,73,14,15,149,111,98,31,4,0,1
2025-03-11T05:00:00Z,641.307802,392,2.502917,3.088776,3.319094,2.770383,15.150218,-30.0,25.0,100,0,90,202,51.530612,203,111,78,16,376,0,2.502463,2.110811,6.00641,54,31,15,98,55,49,0.163265,33,0.135874,123,0,73,14,15,148,111,98,31,4,0,1
2025-03-11T06:00:00Z,645.171916,389,2.320583,3.097172,3.184019,2.7203,15.157428,-30.0,25.0,99,0,90,200,50.899743,202,110,77,16,373,0,2.60396,2.020909,5.928571,53,31,15,98,54,48,0.161954,33,0.137978,123,0,73,14,15,148,110,97,31,3,0,1
2025-03-11T07:00:00Z,635.018392,388,2.691649,3.219588,3.297058,2.907676,15.148954,-30.0,25.0,98,0,88,202,51.020619,201,110,77,15,373,0,2.688557,2.293636,5.928571,53,30,15,99,55,48,0.162371,33,0.13869,123,0,73,14,15,148,108,97,31,4,0,1
2025-03-11T08:00:00Z,640.971722,384,3.42299,3.196875,3.395968,2.88625,15.120443,-30.0,25.0,97,0,88,199,50.268229,200,107,77,16,368,0,2.619,2.311215,5.928571,53,29,15,98,53,48,0.164062,33,0.14093,122,0,74,14,15,146,107,96,31,4,0,1
2025-03-11T09:00:00Z,635.935768,383,4.173342,3.252219,3.443808,2.881336,15.121362,-30.0,25.0,96,0,88,199,49.879896,201,108,74,16,367,0,2.334826,2.752778,6.472973,55,28,13,97,55,47,0.156658,33,0.140467,122,0,73,14,14,147,106,97,29,4,0,1
2025-03-11T10:00:00Z,660.476579,390,4.815171,3.568718,3.759526,3.158615,14.965284,-30.0,25.0,95,0,90,205,49.935897,202,109,74,17,373,0,2.637624,2.892661,6.545946,54,28,13,99,56,47,0.153846,32,0.14021,123,0,76,14,15,148,108,100,30,4,0,1
2025-03-11T11:00:00Z,674.560839,392,5.97006,3.584949,3.892266,3.232742,14.930926,-30.0,25.0,95,0,91,206,49.923469,205,109,76,19,373,0,2.855122,2.849541,6.426316,54,28,13,102,56,47,0.153061,32,0.138783,123,0,76,14,15,147,111,100,30,4,0,1
2025-03-11T12:00:00Z,678.207746,392,7.146173,3.848469,4.010523,3.441093,14.771955,-30.0,25.0,92,0,92,208,48.816327,207,107,76,19,373,0,3.136715,3.314019,6.426316,53,26,13,104,56,47,0.153061,32,0.137,122,0,76,14,14,145,112,101,30,4,0,1
2025-03-11T13:00:00Z,698.241547,398,7.594012,3.800503,3.970934,3.439661,14.792853,-30.0,25.0,94,0,93,211,49.834171,209,112,76,19,379,0,3.117703,3.166071,6.465789,54,27,13,106,57,47,0.150754,32,0.132326,122,0,75,16,14,148,114,100,32,4,0,1
2025-03-11T14:00:00Z,663.260163,376,7.793635,4.572074,4.703063,4.209681,14.364025,-30.0,25.0,79,0,93,204,42.861702,200,106,70,18,358,0,3.8705,4.467925,6.734286,47,21,11,104,57,43,0.143617,32,0.135553,118,0,70,12,14,143,102,95,32,4,0,1
2025-03-11T15:00:00Z,629.958756,327,8.320678,3.316514,3.540291,2.857258,14.912855,-30.0,25.0,79,0,92,156,37.688073,180,90,55,18,309,0,3.085556,2.5,5.401818,46,22,11,86,40,30,0.125382,32,0.109287,81,0,70,12,9,102,98,93,30,4,0,1
2025-03-11T16:00:00Z,634.033961,323,8.411878,3.243034,3.328648,2.756409,14.982732,-30.0,25.0,79,0,90,154,37.665635,178,88,57,18,305,0,3.016292,2.346591,5.335088,46,22,11,85,39,30,0.126935,32,0.110372,81,0,69,12,7,100,98,91,30,4,0,1
2025-03-11T17:00:00Z,630.167835,306,8.275398,2.450654,2.534401,1.976825,15.201609,-30.0,25.0,80,0,93,133,34.771242,167,82,56,19,287,0,2.188024,1.529268,4.573214,46,22,12,72,33,28,0.130719,33,0.096523,63,0,70,12,5,79,100,93,30,4,0,1
2025-03-11T18:00:00Z,667.1008,293,7.85182,0.73686,1.155774,0.463709,15.691171,-30.0,25.0,90,0,96,107,32.866894,165,78,50,19,274,0,0.596364,0.755128,1.172,53,22,15,62,28,17,0.109215,33,0.089692,53,0,69,11,3,63,102,94,30,4,0,1
2025-03-11T19:00:00Z,764.056817,328,7.418054,-0.209451,0.152983,-0.715178,15.823884,-30.0,25.0,110,0,104,114,38.231707,175,89,58,19,309,0,0.048571,-1.040449,-0.010345,59,31,20,64,30,20,0.121951,33,0.102004,76,0,71,11,6,86,111,95,32,4,0,1
2025-03-11T20:00:00Z,732.850717,341,6.92346,-0.683871,-0.333407,-1.269306,15.792767,-30.0,25.0,118,0,110,113,39.102639,181,92,62,19,322,0,-0.265193,-0.963043,-0.009677,61,31,21,62,30,21,0.123167,33,0.107533,86,0,70,12,8,95,115,95,32,4,0,1
2025-03-11T21:00:00Z,697.178157,343,6.253241,-0.698834,-0.582274,-1.257104,15.801201,-30.0,25.0,119,0,110,114,39.55102,181,97,64,19,324,0,-0.276243,-1.351546,-0.634375,61,34,23,62,31,21,0.12828,33,0.107753,87,0,70,12,8,96,116,95,32,4,0,1
2025-03-11T22:00:00Z,687.093935,343,6.187779,-0.698834,-0.625462,-1.268222,15.801201,-30.0,25.0,119,0,110,114,39.55102,181,96,66,19,324,0,-0.276243,-1.50625,-0.683333,61,34,24,62,30,22,0.134111,33,0.107753,87,0,70,12,8,96,116,95,32,4,0,1
2025-03-11T23:00:00Z,702.609635,345,6.129275,-0.808696,-0.550184,-1.289121,15.83159,-30.0,25.0,121,0,110,114,39.982609,181,96,66,19,326,0,-0.460221,-1.50625,-0.683333,62,34,24,61,30,22,0.133333,33,0.107977,88,0,70,12,8,97,117,95,32,4,0,1
2025-03-12T00:00:00Z,674.305312,338,5.889522,-0.837278,-0.589201,-1.350518,15.925047,-30.0,25.0,119,0,106,113,39.784024,178,95,65,19,319,0,-0.479213,-1.564211,-0.755385,61,34,24,61,30,22,0.136095,33,0.108548,87,0,68,12,8,96,113,94,31,4,0,1
2025-03-12T01:00:00Z,657.142278,343,5.735559,-0.625948,-0.394412,-1.114155,15.925702,-30.0,25.0,118,0,106,119,40.938776,180,98,64,19,324,0,-0.44,-1.158163,-0.321875,61,34,23,63,33,23,0.134111,34,0.117783,95,0,68,12,8,102,111,93,32,4,1,1
2025-03-12T02:00:00Z,753.851437,362,5.67081,-0.866851,-0.414917,-1.324632,15.830654,-30.0,25.0,124,0,117,121,41.447514,184,103,65,22,340,0,-0.309783,-1.591262,-0.34,61,37,23,64,34,23,0.127072,34,0.126416,102,0,77,13,8,108,118,98,33,4,1,1
2025-03-12T03:00:00Z,743.327085,369,5.746251,-0.968293,-0.676197,-1.442525,15.732674,-30.0,25.0,126,0,122,121,41.317073,187,107,68,22,347,0,-0.325134,-1.930841,-0.689706,61,39,24,64,34,23,0.127371,34,0.129685,105,0,80,13,8,110,120,101,33,4,1,1
2025-03-12T04:00:00Z,759.540827,374,5.834782,-0.902139,-0.678369,-1.504643,15.670996,-30.0,25.0,126,0,125,123,41.438503,189,110,70,25,349,0,-0.339153,-1.767273,-1.261429,61,39,26,64,35,23,0.131016,35,0.128435,104,0,83,14,8,110,124,102,33,4,1,1
2025-03-12T05:00:00Z,756.9804,376,5.79121,-0.620745,-0.331339,-1.108258,15.659565,-30.0,25.0,124,0,124,128,42.212766,192,112,72,26,350,0,0.054688,-1.719643,-0.7125,60,39,25,68,36,24,0.130319,35,0.133071,108,0,83,14,8,115,120,102,34,4,1,1
2025-03-12T06:00:00Z,723.980146,371,5.864483,-0.522911,-0.285404,-1.012538,15.686658,-30.0,25.0,122,0,120,129,42.420485,191,110,70,26,345,0,0.159686,-1.538182,-0.79,59,38,25,69,36,24,0.132075,34,0.133463,106,0,83,14,7,111,120,101,34,4,1,1
2025-03-12T07:00:00Z,730.608695,366,6.257368,-0.375683,-0.216721,-0.883078,15.806996,-30.0,25.0,121,0,115,130,42.978142,187,107,70,26,340,0,0.210695,-1.470093,-0.851429,58,37,26,68,35,25,0.139344,35,0.126788,100,0,82,14,8,109,119,100,33,4,1,1
2025-03-12T08:00:00Z,748.391392,366,7.933502,-0.49235,-0.141403,-1.056075,15.767933,-30.0,25.0,121,0,116,129,42.647541,191,106,69,26,340,0,0.117277,-1.449057,-0.710145,60,36,25,69,35,25,0.136612,35,0.132379,104,0,82,12,7,111,120,97,33,4,1,1
2025-03-12T09:00:00Z,751.948666,360,8.646389,-0.530463,-0.274398,-1.143194,15.931892,-30.0,25.0,121,0,111,128,43.022222,186,103,66,26,334,0,-0.068638,-1.598058,-0.690909,60,36,24,67,34,24,0.133333,34,0.127639,99,0,81,12,6,106,119,97,34,3,1,1
2025-03-12T10:00:00Z,746.372772,356,8.496957,-0.499719,-0.294874,-1.139607,15.98572,-30.0,25.0,120,0,108,128,43.146067,188,103,65,26,330,0,0.071277,-1.491262,-0.58,60,36,24,69,35,24,0.134831,34,0.124637,96,0,80,12,6,103,119,96,34,3,1,1
2025-03-12T11:00:00Z,732.215719,353,8.125982,-0.632295,-0.338121,-1.232941,16.097088,-30.0,25.0,122,0,104,127,43.892351,187,101,62,25,328,0,0.052406,-1.586139,-0.270968,60,36,23,69,34,24,0.133144,34,0.120938,93,0,79,12,6,101,120,94,34,3,1,1
2025-03-12T12:00:00Z,782.665392,358,8.3152,-1.001117,-0.568901,-1.592854,16.254216,-30.0,25.0,130,0,100,128,46.480447,187,108,62,25,333,0,-0.220856,-2.685185,-0.146774,63,43,23,69,35,24,0.131285,34,0.120276,93,0,81,13,6,103,118,100,33,3,1,1
2025-03-12T13:00:00Z,797.601342,359,8.660306,-0.981616,-0.760214,-1.615877,16.387139,-30.0,25.0,132,0,98,129,47.431755,187,109,59,25,334,0,-0.14385,-2.950459,-1.167797,63,45,24,69,36,21,0.125348,35,0.112965,90,0,79,13,7,100,124,99,33,2,1,1
2025-03-12T14:00:00Z,794.073065,361,9.655102,-0.952262,-0.632941,-1.635688,16.39425,-30.0,25.0,132,0,99,130,47.534626,188,112,60,26,335,0,-0.137766,-2.502381,-0.326667,63,45,23,69,38,23,0.127424,36,0.110343,89,0,79,13,7,101,125,99,33,2,1,1
2025-03-12T15:00:00Z,805.126323,360,9.673856,-1.015556,-0.696222,-1.690009,16.491204,-30.0,25.0,133,0,98,129,47.658333,187,109,61,28,332,0,-0.512834,-2.615596,-0.57541,65,44,24,67,36,23,0.130556,37,0.101528,82,0,79,12,7,94,130,100,33,2,1,1
2025-03-12T16:00:00Z,787.373313,361,9.288809,-0.950416,-0.644677,-1.615942,16.509544,-30.0,25.0,133,0,97,131,48.263158,187,110,63,27,334,0,-0.27754,-2.755455,-0.025397,64,45,24,69,36,25,0.135734,37,0.103514,84,0,79,12,7,96,129,100,33,2,1,1
2025-03-12T17:00:00Z,777.296844,364,7.976832,-0.695879,-0.367514,-1.307853,16.532966,-30.0,25.0,132,0,97,135,48.956044,188,107,64,29,335,0,0.125532,-2.605607,0.185938,62,44,24,71,36,26,0.137363,35,0.102026,86,0,77,12,7,98,133,99,32,2,0,1
2025-03-12T18:00:00Z,783.67197,373,7.24017,-0.341287,0.032413,-0.950934,16.625524,-30.0,25.0,134,0,95,144,51.731903,195,111,64,29,344,0,-0.145641,-1.984685,1.240625,67,44,23,74,39,29,0.13941,36,0.099124,89,0,75,14,7,101,143,98,29,2,0,1
2025-03-12T19:00:00Z,798.647521,377,6.785371,-0.560477,-0.235685,-1.105597,16.638074,-30.0,25.0,138,0,96,143,52.344828,195,111,64,29,348,0,-0.181538,-1.948649,1.240625,67,44,23,73,39,29,0.137931,36,0.095617,87,0,76,14,7,99,149,98,29,2,0,1
2025-03-12T20:00:00Z,792.7796,376,6.466374,-0.967553,-0.732629,-1.560306,16.658523,-30.0,25.0,142,0,96,138,52.117021,195,113,68,27,349,0,-0.384103,-2.533628,-0.038235,68,47,27,71,38,29,0.148936,36,0.094118,85,0,76,16,7,99,151,94,29,3,0,1
2025-03-12T21:00:00Z,794.544418,383,6.056571,-0.874151,-0.351384,-1.424295,16.519688,-30.0,25.0,142,0,103,138,51.164491,196,113,68,28,355,0,-0.351531,-2.566372,0.016176,68,47,27,71,38,29,0.146214,36,0.091977,85,0,77,17,7,99,154,98,29,3,0,1
2025-03-12T22:00:00Z,752.503438,371,5.547925,-1.220485,-0.99965,-1.79084,16.620285,-30.0,25.0,142,0,96,133,50.90566,192,112,67,28,343,0,-0.561979,-2.767857,-0.520896,68,47,27,69,37,27,0.145553,35,0.091572,85,0,71,17,7,99,150,94,25,3,0,1
2025-03-12T23:00:00Z,751.024189,372,5.058423,-1.385484,-1.324485,-2.041532,16.513134,-30.0,25.0,142,0,101,129,49.241935,187,111,67,28,344,0,-0.903209,-2.801802,-0.520896,68,47,27,65,37,27,0.145161,35,0.091651,87,0,69,17,8,102,151,91,25,3,0,1
2025-03-13T00:00:00Z,761.349053,374,4.334274,-0.824064,-0.545976,-1.396653,16.4194,-30.0,25.0,136,0,102,136,49.454545,189,113,72,28,346,0,-0.549206,-2.016814,0.326389,65,45,26,66,40,30,0.149733,35,0.091367,89,0,67,17,9,103,154,89,25,3,0,1
2025-03-13T01:00:00Z,742.400231,374,3.737794,-0.816043,-0.577772,-1.35643,16.405872,-30.0,25.0,136,0,102,136,49.454545,189,113,72,28,346,0,-0.533333,-2.016814,0.326389,65,45,26,66,40,30,0.149733,35,0.091367,89,0,67,17,9,103,154,89,25,3,0,1
2025-03-13T02:00:00Z,741.918737,375,3.358764,-0.753422,-0.574769,-1.319596,16.376329,-30.0,25.0,136,0,102,137,49.685333,188,115,72,28,347,0,-0.548582,-1.764348,0.326389,65,45,26,65,42,30,0.149333,35,0.09088,89,0,67,17,9,103,155,89,25,3,0,1
2025-03-13T03:00:00Z,738.541168,373,2.889924,-0.58874,-0.425223,-1.186394,16.425446,-30.0,25.0,134,0,100,139,49.935657,183,115,70,29,344,0,-0.824044,-1.416522,0.55,65,44,25,63,43,30,0.147453,35,0.098434,94,0,67,17,9,104,151,89,25,4,0,1
2025-03-13T04:00:00Z,752.665006,382,2.637013,1.085864,1.206535,0.507347,16.034141,-30.0,25.0,117,0,104,161,49.311518,184,119,78,30,352,0,0.41087,0.339496,3.766667,58,39,20,69,51,41,0.159686,36,0.107302,104,0,67,17,8,111,153,89,24,4,1,1
2025-03-13T05:00:00Z,762.444997,384,2.438077,1.149479,1.376345,0.590378,16.016479,-30.0,25.0,117,0,104,163,49.664062,184,120,78,30,354,0,0.41087,0.378333,3.766667,58,39,20,69,51,41,0.158854,36,0.10772,105,0,67,17,9,113,153,89,24,4,1,1
2025-03-13T06:00:00Z,727.090639,389,2.938873,1.168123,1.163929,0.618338,15.979927,-30.0,25.0,117,0,107,165,49.627249,191,120,78,31,358,0,0.639791,0.32,3.766667,58,39,20,73,51,41,0.156812,36,0.107474,107,0,66,17,13,119,152,88,24,4,2,1
2025-03-13T07:00:00Z,728.418662,385,3.9929,0.197922,0.352602,-0.36526,16.328636,-30.0,25.0,129,0,101,155,51.935065,192,119,74,30,355,0,-0.377604,-0.984034,3.591892,66,44,19,70,47,38,0.148052,36,0.109388,110,0,60,17,15,123,150,80,26,4,2,1
2025-03-13T08:00:00Z,757.929674,397,6.664139,0.64005,0.898543,0.072834,16.252207,-30.0,25.0,128,0,102,167,53.843829,194,122,76,30,366,0,0.009278,-0.077869,4.096053,65,41,19,74,51,41,0.151134,36,0.108706,114,0,58,17,22,135,148,81,27,4,2,1
2025-03-13T09:00:00Z,764.131352,393,7.573592,0.282443,0.495229,-0.272778,16.339048,-30.0,25.0,131,0,101,161,53.666667,195,121,77,30,363,0,-0.178974,-0.492562,2.668831,66,43,22,73,50,38,0.152672,35,0.106773,111,0,59,17,20,130,149,81,27,4,2,1
2025-03-13T10:00:00Z,767.000491,380,8.588241,0.301053,0.672211,-0.341522,16.437856,-30.0,25.0,126,0,99,155,51.394737,191,115,72,30,350,0,-0.171204,-0.546957,3.25,65,41,19,72,47,36,0.144737,35,0.105007,107,0,56,17,17,122,145,81,26,4,2,1
2025-03-13T11:00:00Z,816.316273,391,8.873282,0.385678,0.866279,-0.072835,16.398543,-30.0,25.0,129,0,101,161,53.117647,194,116,77,30,361,0,-0.237113,-0.07931,3.220779,66,40,20,73,49,38,0.148338,36,0.101144,107,0,58,17,19,127,150,81,27,4,2,1
2025-03-13T12:00:00Z,778.873483,376,8.558147,0.966755,1.363387,0.513027,16.075002,-30.0,25.0,116,0,103,157,48.43617,189,112,70,30,346,0,-0.165608,0.453571,5.024286,64,37,14,71,48,37,0.135638,36,0.097209,99,0,58,17,17,119,144,80,27,4,2,1
2025-03-13T13:00:00Z,815.531131,382,8.656693,0.993717,1.409346,0.611431,16.10936,-30.0,25.0,118,0,104,160,49.424084,195,112,72,31,350,0,0.017436,0.295536,4.661111,65,37,15,74,47,37,0.136126,37,0.094179,99,0,58,17,17,117,152,80,27,4,2,1
2025-03-13T14:00:00Z,784.463786,371,9.663535,1.697844,2.008742,1.291707,15.953706,-30.0,25.0,107,0,101,163,47.010782,189,109,71,31,339,0,0.556085,1.763303,4.712676,60,31,15,75,50,37,0.140162,39,0.08658,89,1,59,17,15,109,147,84,25,4,2,1
2025-03-13T15:00:00Z,789.181805,375,10.027618,1.741067,2.027924,1.296196,15.947993,-30.0,25.0,108,0,101,166,47.808,192,109,73,31,343,0,0.615104,1.763303,4.50137,61,31,16,77,50,38,0.144,39,0.087303,91,1,59,17,15,111,147,85,25,5,2,1
2025-03-13T16:00:00Z,783.770203,377,8.738201,1.90557,2.166379,1.471202,15.916764,-30.0,25.0,107,0,100,170,48.249337,192,109,73,31,345,0,0.820833,1.763303,4.50137,60,31,16,79,50,38,0.143236,38,0.088968,93,1,59,17,15,112,148,85,25,5,2,1
2025-03-13T17:00:00Z,777.975279,379,7.693289,1.870712,2.210422,1.510901,15.934252,-30.0,25.0,108,0,100,171,48.728232,193,112,74,31,347,0,0.876684,1.760714,4.62973,60,32,16,80,52,39,0.145119,38,0.08886,93,1,60,17,15,112,149,86,25,5,2,1
2025-03-13T18:00:00Z,768.899778,379,6.614354,1.861214,2.138716,1.532955,15.950577,-30.0,25.0,108,0,100,171,48.728232,193,112,74,31,347,0,0.873575,1.733929,4.62973,60,32,16,80,52,39,0.145119,38,0.08886,93,1,60,17,15,112,149,86,25,5,2,1
2025-03-13T19:00:00Z,747.680527,381,6.062839,1.938058,2.167476,1.586199,15.944158,-30.0,25.0,108,0,100,173,49.03937,194,112,75,32,348,0,0.946392,1.733929,4.808,60,32,16,81,52,40,0.146982,38,0.08793,93,1,60,17,15,112,150,87,25,5,2,1
2025-03-13T20:00:00Z,735.506685,380,5.34725,1.907632,2.162583,1.514263,15.954073,-30.0,25.0,108,0,100,172,48.884211,194,112,74,32,347,0,0.961856,1.747321,4.62973,60,32,16,81,52,39,0.144737,38,0.087112,92,1,60,17,15,111,150,87,25,5,2,1
2025-03-13T21:00:00Z,726.284994,380,5.05407,1.907632,2.134272,1.569996,15.954073,-30.0,25.0,108,0,100,172,48.884211,194,112,74,32,347,0,0.961856,1.747321,4.62973,60,32,16,81,52,39,0.144737,38,0.087112,92,1,60,17,15,111,150,87,25,5,2,1
2025-03-13T22:00:00Z,724.771405,378,4.871508,1.848942,2.234846,1.51593,15.975754,-30.0,25.0,108,0,100,170,48.571429,193,111,74,32,345,0,0.899482,1.645946,4.62973,60,32,16,80,51,39,0.145503,38,0.086385,92,1,58,17,15,111,149,86,25,5,2,1
2025-03-13T23:00:00Z,709.350608,378,4.204744,1.848942,2.12284,1.46358,15.975754,-30.0,25.0,108,0,100,170,48.571429,193,111,74,32,345,0,0.899482,1.645946,4.62973,60,32,16,80,51,39,0.145503,38,0.086385,92,1,58,17,15,111,149,86,25,5,2,1
2025-03-14T00:00:00Z,708.096225,378,3.631036,1.848942,2.112707,1.558951,15.975754,-30.0,25.0,108,0,100,170,48.571429,193,111,74,32,345,0,0.899482,1.645946,4.62973,60,32,16,80,51,39,0.145503,38,0.086385,92,1,58,17,15,111,149,86,25,5,2,1
2025-03-14T01:00:00Z,711.357799,378,3.214153,1.848942,2.004916,1.513161,15.975754,-30.0,25.0,108,0,100,170,48.571429,193,111,74,32,345,0,0.899482,1.645946,4.62973,60,32,16,80,51,39,0.145503,38,0.086385,92,1,58,17,15,111,149,86,25,5,2,1
2025-03-14T02:00:00Z,683.89231,374,3.27693,1.914171,2.107812,1.584131,16.004997,-30.0,25.0,107,0,97,170,48.636364,191,110,73,32,341,0,1.024084,1.633636,4.665753,59,32,16,80,51,39,0.147059,38,0.088242,92,1,58,17,15,111,145,86,25,5,2,1
2025-03-14T03:00:00Z,688.518455,375,3.550324,1.921333,1.990316,1.519902,15.977568,-30.0,25.0,107,0,98,170,48.506667,192,110,73,32,342,0,1.034375,1.648182,4.665753,59,32,16,80,51,39,0.146667,38,0.088604,92,1,59,17,15,111,146,86,25,5,2,1
2025-03-14T04:00:00Z,684.834107,358,3.574604,1.630726,1.880754,1.270023,16.081674,-30.0,25.0,106,0,93,159,47.078212,184,104,70,32,325,0,0.890217,1.014423,4.492857,58,32,16,76,46,37,0.148045,38,0.081739,81,1,59,17,12,99,143,85,25,5,1,1
2025-03-14T05:00:00Z,659.178288,348,3.420805,1.479885,1.640465,1.04864,16.175244,-30.0,25.0,105,0,91,152,45.862069,183,100,65,32,315,0,0.822404,0.674,4.570769,58,32,15,75,43,34,0.140805,38,0.076331,73,1,59,17,12,92,142,85,24,5,0,1
